Kp,Km,f,Volume,Surface Area,Projection_1,Projection_2,Projection_3,AvgR,p,K
0.0251,19.8990,0.1710,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,15.1122
5.1206,6.3279,0.8561,1.8473,7.3588,1.9792,1.5394,1.9792,0.7612,1.2857,5.2848
8.7284,3.3033,0.5202,0.0168,0.4033,0.1257,0.0314,0.1257,0.1587,4.0000,5.5970
17.4075,4.6381,0.8570,0.0419,0.9830,0.3142,0.0314,0.3142,0.2154,10.0000,14.6275
0.4690,19.8005,0.0756,0.9425,4.9065,1.4137,0.7854,1.4137,0.6082,1.8000,17.6759
17.8828,5.6379,0.9318,0.7330,4.0062,1.0996,0.7854,1.0996,0.5593,1.4000,16.5182
3.2339,0.8079,0.2759,0.0377,0.8859,0.2827,0.0314,0.2827,0.2080,9.0000,1.2479
6.5230,8.7387,0.3203,0.0042,0.1257,0.0314,0.0314,0.0314,0.1000,1.0000,7.9857
14.1359,3.0171,0.4444,1.3404,6.1300,1.2566,2.0106,1.2566,0.6840,0.6250,6.0000
14.8001,10.0645,0.7910,1.6085,6.7417,1.5080,2.0106,1.5080,0.7268,0.7500,13.6918
3.7166,9.6552,0.3261,2.9322,10.1457,2.1991,3.1416,2.1991,0.8879,0.7000,7.4039
10.8176,4.7618,0.7340,2.0525,7.9763,2.1991,1.5394,2.1991,0.7884,1.4286,8.7605
3.1698,10.3464,0.0721,0.4691,3.0673,0.8796,0.5027,0.8796,0.4820,1.7500,9.6834
14.2559,4.1826,0.4425,0.2094,2.0044,0.3142,0.7854,0.3142,0.3684,0.4000,7.3717
12.2690,14.8114,0.0207,0.3016,2.4902,0.7540,0.2827,0.7540,0.4160,2.6667,14.7554
13.8271,6.6646,0.0794,0.0251,0.5955,0.1885,0.0314,0.1885,0.1817,6.0000,7.1047
6.6683,0.5530,0.1875,1.6965,7.3476,1.4137,2.5447,1.4137,0.7399,0.5556,0.8584
9.0871,4.4953,0.0412,0.0377,0.6850,0.0942,0.2827,0.0942,0.2080,0.3333,4.6411
13.5875,5.2459,0.8193,0.4524,3.1249,0.5655,1.1310,0.5655,0.4762,0.5000,11.5121
0.4436,17.9080,0.1536,1.3572,6.0893,1.6965,1.1310,1.6965,0.6868,1.5000,14.1791
9.4939,9.1153,0.4425,1.8473,7.3588,1.9792,1.5394,1.9792,0.7612,1.2857,9.2816
15.6897,5.7949,0.2078,0.4524,3.1249,0.5655,1.1310,0.5655,0.4762,0.5000,7.2368
0.3807,15.7135,0.2419,1.2315,5.5803,1.3195,1.5394,1.3195,0.6649,0.8571,10.7835
3.9810,1.6763,0.4706,0.0126,0.3081,0.0942,0.0314,0.0942,0.1442,3.0000,2.5630
16.1444,5.8147,0.6195,0.3016,2.7399,0.3770,1.1310,0.3770,0.4160,0.3333,11.1660
14.6382,0.1824,0.4948,1.8766,7.3814,1.7593,2.0106,1.7593,0.7652,0.8750,0.6834
11.5070,2.4859,0.4966,0.1508,1.8046,0.5655,0.1257,0.5655,0.3302,4.5000,5.5339
14.1801,18.7689,0.5360,0.1047,1.7275,0.1571,0.7854,0.1571,0.2924,0.2000,16.2054
19.3455,6.3966,0.3382,1.6965,7.3476,1.4137,2.5447,1.4137,0.7399,0.5556,9.4660
7.6692,8.2655,0.1734,0.3770,3.0574,0.9425,0.2827,0.9425,0.4481,3.3333,8.1600
8.5967,8.2241,0.8343,0.4189,6.5210,0.3142,3.1416,0.3142,0.4642,0.1000,8.5342
6.2882,8.1901,0.3628,0.0377,0.6850,0.0942,0.2827,0.0942,0.2080,0.3333,7.4629
12.2562,15.3874,0.8343,0.0419,0.9830,0.3142,0.0314,0.3142,0.2154,10.0000,12.7444
14.2400,0.7838,0.2657,0.1508,1.8046,0.5655,0.1257,0.5655,0.3302,4.5000,1.8261
2.6107,4.9923,0.3885,0.1005,1.2325,0.3770,0.1257,0.3770,0.2884,3.0000,3.9629
17.6519,3.0713,0.1367,0.1340,1.6131,0.5027,0.1257,0.5027,0.3175,4.0000,4.0498
6.9489,16.5784,0.8309,2.4127,8.7205,2.2619,2.0106,2.2619,0.8320,1.1250,8.3064
16.6887,8.5060,0.2110,2.0358,8.0118,1.6965,2.5447,1.6965,0.7862,0.6667,9.8877
0.0083,16.9569,0.3104,0.1885,1.6573,0.4712,0.2827,0.4712,0.3557,1.6667,10.0624
6.9753,17.5461,0.6300,0.7540,4.0306,0.9425,1.1310,0.9425,0.5646,0.8333,10.3500
0.4871,10.0142,0.5051,0.2053,3.2683,0.2199,1.5394,0.2199,0.3659,0.1429,3.4331
10.0221,2.9681,0.7614,0.2681,2.0106,0.5027,0.5027,0.5027,0.4000,1.0000,7.4856
18.1951,6.3240,0.5417,1.6965,7.3476,1.4137,2.5447,1.4137,0.7399,0.5556,11.3689
12.7152,14.7626,0.9998,0.1131,1.1310,0.2827,0.2827,0.2827,0.3000,1.0000,12.7156
9.7709,6.3573,0.9866,0.4105,3.5972,0.4398,1.5394,0.4398,0.4610,0.2857,9.7176
17.3303,18.3271,0.8633,0.0126,0.3081,0.0942,0.0314,0.0942,0.1442,3.0000,17.4644
5.8057,10.6773,0.9085,0.0377,0.8859,0.2827,0.0314,0.2827,0.2080,9.0000,6.1843
1.0178,13.7317,0.1512,0.0042,0.1257,0.0314,0.0314,0.0314,0.1000,1.0000,11.1265
7.3467,10.7043,0.7629,1.0179,6.1648,0.8482,2.5447,0.8482,0.6240,0.3333,8.0743
5.3738,2.1714,0.3911,1.2064,5.5569,1.5080,1.1310,1.5080,0.6604,1.3333,3.1371
5.8323,3.0955,0.3686,0.2639,2.2094,0.6597,0.2827,0.6597,0.3979,2.3333,3.9511
1.7448,11.5481,0.2216,1.2566,7.4202,0.9425,3.1416,0.9425,0.6694,0.3000,8.5616
15.7743,19.8784,0.8034,3.0536,10.1788,2.5447,2.5447,2.5447,0.9000,1.0000,16.5359
7.0669,4.5605,0.2206,1.0472,5.3649,1.5708,0.7854,1.5708,0.6300,2.0000,5.0454
2.6482,13.7751,0.3984,2.0525,7.9763,2.1991,1.5394,2.1991,0.7884,1.4286,8.4719
16.9932,9.2524,0.4948,0.2639,2.2094,0.6597,0.2827,0.6597,0.3979,2.3333,12.6248
14.9485,15.2270,0.3875,0.0838,1.0442,0.3142,0.1257,0.3142,0.2714,2.5000,15.1187
8.3426,8.1708,0.9056,1.0263,5.0254,1.0996,1.5394,1.0996,0.6257,0.7143,8.3263
3.7356,6.2982,0.5290,1.2315,5.5803,1.3195,1.5394,1.3195,0.6649,0.8571,4.8499
9.8155,12.9642,0.7515,0.9048,4.5239,1.1310,1.1310,1.1310,0.6000,1.0000,10.5494
10.5300,10.9778,0.3988,0.0168,0.3472,0.0628,0.1257,0.0628,0.1587,0.5000,10.7977
6.1538,10.6951,0.3544,0.4021,2.7064,0.7540,0.5027,0.7540,0.4579,1.5000,8.9226
19.7887,11.7616,0.2916,0.0042,0.1257,0.0314,0.0314,0.0314,0.1000,1.0000,13.7778
17.6393,18.8425,0.6771,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,18.0222
7.4688,15.1021,0.9385,0.2011,1.6854,0.3770,0.5027,0.3770,0.3634,0.7500,7.8631
4.9725,7.1211,0.6520,1.6755,8.0175,1.2566,3.1416,1.2566,0.7368,0.4000,5.6676
4.8200,12.4406,0.5005,0.2094,2.0044,0.3142,0.7854,0.3142,0.3684,0.4000,8.1532
19.8693,7.9735,0.0928,0.0126,0.3081,0.0942,0.0314,0.0942,0.1442,3.0000,8.7547
4.7351,7.9023,0.8845,0.8378,4.4531,1.2566,0.7854,1.2566,0.5848,1.6000,5.0565
7.2849,9.1947,0.1833,0.0838,1.0442,0.3142,0.1257,0.3142,0.2714,2.5000,8.8233
3.0543,9.8802,0.3655,1.8766,7.3814,1.7593,2.0106,1.7593,0.7652,0.8750,6.9576
9.1189,12.1285,0.8101,0.3770,3.0574,0.9425,0.2827,0.9425,0.4481,3.3333,9.6506
14.8317,10.8767,0.0882,1.3572,6.0893,1.6965,1.1310,1.6965,0.6868,1.5000,11.1909
9.4336,8.4225,0.4366,0.6786,5.6817,0.5655,2.5447,0.5655,0.5451,0.2222,8.8545
10.5053,15.0816,0.7917,1.0472,5.3649,1.5708,0.7854,1.5708,0.6300,2.0000,11.3797
19.9256,6.7895,0.9642,2.7143,9.4338,2.2619,2.5447,2.2619,0.8653,0.8889,19.1694
1.5553,9.1957,0.4549,0.4105,3.5972,0.4398,1.5394,0.4398,0.4610,0.2857,4.9138
5.9140,9.8216,0.3805,1.2064,5.5569,1.5080,1.1310,1.5080,0.6604,1.3333,8.2013
17.0065,7.3401,0.4022,0.4021,2.7064,0.7540,0.5027,0.7540,0.4579,1.5000,10.4290
9.1581,17.8816,0.9468,2.9322,10.1457,2.1991,3.1416,2.1991,0.8879,0.7000,9.5492
11.7010,2.1391,0.0561,0.0084,0.2146,0.0628,0.0314,0.0628,0.1260,2.0000,2.3727
9.2895,7.1910,0.8365,0.4105,3.5972,0.4398,1.5394,0.4398,0.4610,0.2857,8.9200
10.6714,13.7254,0.0208,0.8378,4.4531,1.2566,0.7854,1.2566,0.5848,1.6000,13.6569
5.0375,5.7263,0.7413,2.5133,9.3934,1.8850,3.1416,1.8850,0.8434,0.6000,5.2103
16.0407,10.1648,0.7611,0.1508,2.4353,0.1885,1.1310,0.1885,0.3302,0.1667,14.4656
4.6022,18.5836,0.2423,0.2681,2.0106,0.5027,0.5027,0.5027,0.4000,1.0000,14.4018
12.9395,10.6503,0.3019,3.7699,11.7375,2.8274,3.1416,2.8274,0.9655,0.9000,11.3084
17.8439,1.0170,0.7081,0.6032,3.8038,1.1310,0.5027,1.1310,0.5241,2.2500,6.0894
10.2379,14.6229,0.1949,0.3142,2.3484,0.4712,0.7854,0.4712,0.4217,0.6000,13.6926
19.1755,17.3056,0.0909,1.6085,6.7417,1.5080,2.0106,1.5080,0.7268,0.7500,17.4702
1.6072,7.4695,0.3084,1.2566,7.4202,0.9425,3.1416,0.9425,0.6694,0.3000,5.1562
11.6030,1.2066,0.6339,2.6808,9.4119,2.5133,2.0106,2.5133,0.8618,1.2500,4.4385
9.0857,17.6125,0.0655,1.8473,7.3588,1.9792,1.5394,1.9792,0.7612,1.2857,16.9542
8.4535,2.4822,0.4212,2.4127,8.7205,2.2619,2.0106,2.2619,0.8320,1.1250,4.2010
10.6044,10.5999,0.5836,0.0293,0.6922,0.2199,0.0314,0.2199,0.1913,7.0000,10.6025
4.0906,19.7221,0.2589,0.6158,4.0185,0.6597,1.5394,0.6597,0.5278,0.4286,14.5597
15.4260,11.2942,0.0784,0.0042,0.1257,0.0314,0.0314,0.0314,0.1000,1.0000,11.5855
3.0621,8.0134,0.6755,0.6283,3.5679,0.9425,0.7854,0.9425,0.5313,1.2000,4.4284
7.8703,10.1119,0.9201,0.2681,2.0106,0.5027,0.5027,0.5027,0.4000,1.0000,8.0371
12.2849,2.6526,0.9258,0.3393,2.7731,0.8482,0.2827,0.8482,0.4327,3.0000,10.9400
8.8819,3.1887,0.8959,0.1340,1.6131,0.5027,0.1257,0.5027,0.3175,4.0000,8.0289
1.0951,1.2087,0.5361,3.7699,11.7375,2.8274,3.1416,2.8274,0.9655,0.9000,1.1469
10.6837,6.5568,0.2877,2.0944,8.6803,1.5708,3.1416,1.5708,0.7937,0.5000,7.5937
14.8606,6.5702,0.9187,0.6283,3.5679,0.9425,0.7854,0.9425,0.5313,1.2000,13.9353
11.8553,17.0065,0.5630,2.7143,9.4338,2.2619,2.5447,2.2619,0.8653,0.8889,13.9724
12.6085,17.1801,0.1798,0.4021,2.7064,0.7540,0.5027,0.7540,0.4579,1.5000,16.2931
4.5770,19.5570,0.6688,0.0168,0.3472,0.0628,0.1257,0.0628,0.1587,0.5000,8.5475
16.9221,13.0637,0.4419,0.4021,2.7064,0.7540,0.5027,0.7540,0.4579,1.5000,14.6803
0.1312,14.6204,0.2343,0.2639,2.2094,0.6597,0.2827,0.6597,0.3979,2.3333,9.9688
0.8370,11.8094,0.9460,2.1447,8.0425,2.0106,2.0106,2.0106,0.8000,1.0000,1.2529
4.9269,12.8810,0.2585,0.2094,2.0044,0.3142,0.7854,0.3142,0.3684,0.4000,10.4174
12.2242,18.3861,0.7931,0.4524,3.1249,0.5655,1.1310,0.5655,0.4762,0.5000,13.3806
12.8824,12.8322,0.9251,2.3750,8.7097,1.9792,2.5447,1.9792,0.8277,0.7778,12.8786
12.8607,14.1448,0.9087,0.3770,3.0574,0.9425,0.2827,0.9425,0.4481,3.3333,12.9746
19.5320,10.1241,0.7537,0.2681,2.0106,0.5027,0.5027,0.5027,0.4000,1.0000,16.7122
17.3984,16.9280,0.4748,2.5133,9.3934,1.8850,3.1416,1.8850,0.8434,0.6000,17.1503
2.2381,1.0891,0.7670,0.7540,4.0306,0.9425,1.1310,0.9425,0.5646,0.8333,1.9039
3.8549,3.9839,0.1955,0.3142,2.3484,0.4712,0.7854,0.4712,0.4217,0.6000,3.9584
18.1458,4.0010,0.8916,0.0335,0.5027,0.1257,0.1257,0.1257,0.2000,1.0000,15.1847
7.3606,4.6534,0.1015,2.0525,7.9763,2.1991,1.5394,2.1991,0.7884,1.4286,4.8875
10.9302,7.5201,0.4178,0.5236,3.1416,0.7854,0.7854,0.7854,0.5000,1.0000,8.8297
18.7198,4.8393,0.9293,0.6702,4.1770,1.2566,0.5027,1.2566,0.5429,2.5000,16.9985
6.8218,5.0897,0.8369,0.4105,3.5972,0.4398,1.5394,0.4398,0.4610,0.2857,6.5143
1.0253,0.3724,0.4072,0.1340,1.6131,0.5027,0.1257,0.5027,0.3175,4.0000,0.5767
5.6657,8.0358,0.6140,1.0472,5.3649,1.5708,0.7854,1.5708,0.6300,2.0000,6.5223
4.1012,16.6390,0.1272,0.1047,1.7275,0.1571,0.7854,0.1571,0.2924,0.2000,14.3862
17.4796,19.0739,0.4483,1.5080,6.6292,1.8850,1.1310,1.8850,0.7114,1.6667,18.3480
12.2009,10.9407,0.5797,1.3404,6.1300,1.2566,2.0106,1.2566,0.6840,0.6250,11.6596
14.3291,7.6434,0.2307,2.6808,9.4119,2.5133,2.0106,2.5133,0.8618,1.2500,8.9039
19.1631,0.5685,0.6979,0.9425,4.9065,1.4137,0.7854,1.4137,0.6082,1.8000,3.8389
13.2014,5.8532,0.3860,0.1508,2.4353,0.1885,1.1310,0.1885,0.3302,0.1667,8.2185
6.3120,17.5535,0.8344,0.1676,1.9968,0.6283,0.1257,0.6283,0.3420,5.0000,7.8001
17.7928,7.1320,0.0417,0.4524,3.1249,0.5655,1.1310,0.5655,0.4762,0.5000,7.4383
12.1919,2.8946,0.6723,0.6032,3.8038,1.1310,0.5027,1.1310,0.5241,2.2500,7.6303
4.4848,13.6585,0.6710,0.5362,4.5776,0.5027,2.0106,0.5027,0.5040,0.2500,6.8998
10.2088,5.5261,0.3188,1.8766,7.3814,1.7593,2.0106,1.7593,0.7652,0.8750,6.7781
10.9547,5.0577,0.8836,3.7699,11.7375,2.8274,3.1416,2.8274,0.9655,0.9000,10.0431
13.6330,6.3374,0.2385,1.2566,7.4202,0.9425,3.1416,0.9425,0.6694,0.3000,7.7212
4.5592,13.7681,0.6191,1.2315,5.5803,1.3195,1.5394,1.3195,0.6649,0.8571,7.5362
11.5408,5.7602,0.7905,1.0179,6.1648,0.8482,2.5447,0.8482,0.6240,0.3333,10.0562
0.0131,3.7104,0.1724,0.4189,6.5210,0.3142,3.1416,0.3142,0.4642,0.1000,2.2711
0.7513,2.6862,0.6857,1.5080,6.6292,1.8850,1.1310,1.8850,0.7114,1.6667,1.2487
10.9866,11.7009,0.9709,0.4189,6.5210,0.3142,3.1416,0.3142,0.4642,0.1000,11.0070
17.0535,11.5688,0.2041,2.4127,8.7205,2.2619,2.0106,2.2619,0.8320,1.1250,12.5631
9.1537,5.4758,0.2196,0.3351,2.3530,0.6283,0.5027,0.6283,0.4309,1.2500,6.1637
18.7987,4.4146,0.4382,1.3572,6.7271,1.1310,2.5447,1.1310,0.6868,0.4444,8.4867
12.6356,8.4297,0.0301,0.0042,0.1257,0.0314,0.0314,0.0314,0.1000,1.0000,8.5387
14.6927,17.0281,0.2610,1.0556,5.0341,1.3195,1.1310,1.3195,0.6316,1.1667,16.3973
12.5050,12.7561,0.2751,0.0251,0.5955,0.1885,0.0314,0.1885,0.1817,6.0000,12.6867
15.9007,7.2188,0.3644,0.5236,3.1416,0.7854,0.7854,0.7854,0.5000,1.0000,9.7398
3.3980,0.8345,0.0851,2.7143,9.4338,2.2619,2.5447,2.2619,0.8653,0.8889,0.9472
3.5209,0.9149,0.7848,3.3929,10.9406,2.8274,2.5447,2.8274,0.9322,1.1111,2.6138
12.2410,6.8939,0.8717,0.1340,1.3889,0.2513,0.5027,0.2513,0.3175,0.5000,11.4101
0.1998,16.7792,0.7619,0.1131,1.1310,0.2827,0.2827,0.2827,0.3000,1.0000,3.0726
14.7942,2.7612,0.2577,0.7330,4.0062,1.0996,0.7854,1.0996,0.5593,1.4000,4.2696
3.4926,8.3431,0.7720,0.4524,3.1249,0.5655,1.1310,0.5655,0.4762,0.5000,4.4173
1.1184,3.1386,0.3360,3.3510,10.9291,2.5133,3.1416,2.5133,0.9283,0.8000,2.3464
8.8421,12.3939,0.2367,2.5133,9.3934,1.8850,3.1416,1.8850,0.8434,0.6000,11.4863
4.5523,2.5562,0.4722,0.2639,2.2094,0.6597,0.2827,0.6597,0.3979,2.3333,3.3883
7.6774,11.1111,0.8827,0.4105,3.5972,0.4398,1.5394,0.4398,0.4610,0.2857,8.0408
2.5999,3.4790,0.1975,0.0251,0.5955,0.1885,0.0314,0.1885,0.1817,6.0000,3.2923
8.0901,10.5592,0.3572,4.1888,12.5664,3.1416,3.1416,3.1416,1.0000,1.0000,9.6308
19.2761,0.4915,0.6677,0.6786,5.6817,0.5655,2.5447,0.5655,0.5451,0.2222,4.1275
3.4921,7.8999,0.1331,0.1005,1.2325,0.3770,0.1257,0.3770,0.2884,3.0000,7.1937
2.9810,13.0171,0.8561,2.6808,9.4119,2.5133,2.0106,2.5133,0.8618,1.2500,4.0936
15.7952,16.4477,0.8726,0.2681,4.2268,0.2513,2.0106,0.2513,0.4000,0.1250,15.8773
12.6103,6.0556,0.9557,0.1131,1.1310,0.2827,0.2827,0.2827,0.3000,1.0000,12.2212
12.1051,11.7587,0.5180,0.0209,0.4992,0.1571,0.0314,0.1571,0.1710,5.0000,11.9373
2.6085,7.5412,0.6537,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,4.0448
10.9855,4.2264,0.3171,0.1885,1.6573,0.4712,0.2827,0.4712,0.3557,1.6667,5.8083
4.5347,13.7901,0.5442,0.2639,2.2094,0.6597,0.2827,0.6597,0.3979,2.3333,8.1544
3.4720,14.9605,0.8588,0.0126,0.3081,0.0942,0.0314,0.0942,0.1442,3.0000,4.6976
14.4765,11.6506,0.0531,0.4189,6.5210,0.3142,3.1416,0.3142,0.4642,0.1000,11.7909
1.2182,0.8389,0.4100,0.0209,0.4992,0.1571,0.0314,0.1571,0.1710,5.0000,0.9823
12.4763,18.1161,0.6169,1.4368,6.1575,1.5394,1.5394,1.5394,0.7000,1.0000,14.4927
7.3375,17.3726,0.1457,0.6158,4.0185,0.6597,1.5394,0.6597,0.5278,0.4286,15.5993
15.9943,4.3479,0.4138,0.6786,5.6817,0.5655,2.5447,0.5655,0.5451,0.2222,7.8209
1.5564,11.3869,0.7452,0.7330,4.0062,1.0996,0.7854,1.0996,0.5593,1.4000,3.4738
4.9400,16.0710,0.4244,2.7143,9.4338,2.2619,2.5447,2.2619,0.8653,0.8889,10.6223
2.2797,1.4189,0.5273,0.2681,4.2268,0.2513,2.0106,0.2513,0.4000,0.1250,1.8392
18.9480,4.4358,0.6690,1.5080,6.6292,1.8850,1.1310,1.8850,0.7114,1.6667,11.6454
19.8618,1.5611,0.3561,0.0042,0.1257,0.0314,0.0314,0.0314,0.1000,1.0000,3.4144
7.8366,9.7402,0.6098,2.0358,8.0118,1.6965,2.5447,1.6965,0.7862,0.6667,8.5490
12.5426,0.2146,0.6995,1.0556,5.0341,1.3195,1.1310,1.3195,0.6316,1.1667,1.4992
8.6728,19.1992,0.1271,2.4127,8.7205,2.2619,2.0106,2.2619,0.8320,1.1250,17.6065
14.4100,15.2073,0.8645,0.1676,1.9968,0.6283,0.1257,0.6283,0.3420,5.0000,14.5163
12.6890,4.9751,0.2829,0.0419,0.9830,0.3142,0.0314,0.3142,0.2154,10.0000,6.6483
3.3226,3.8578,0.2384,0.1131,1.1310,0.2827,0.2827,0.2827,0.3000,1.0000,3.7256
19.1581,7.5183,0.6448,0.0209,0.4992,0.1571,0.0314,0.1571,0.1710,5.0000,13.9992
3.9009,6.0947,0.7050,0.4691,3.0673,0.8796,0.5027,0.8796,0.4820,1.7500,4.4908
4.5081,17.6993,0.0260,0.1047,1.7275,0.1571,0.7854,0.1571,0.2924,0.2000,17.1951
18.8219,11.8384,0.0510,3.3929,10.9406,2.8274,2.5447,2.8274,0.9322,1.1111,12.1387
15.1397,1.7275,0.6826,0.3142,2.3484,0.4712,0.7854,0.4712,0.4217,0.6000,6.8861
3.7930,17.9948,0.4430,0.2053,3.2683,0.2199,1.5394,0.2199,0.3659,0.1429,9.9442
1.8596,1.6032,0.8224,0.3393,5.3110,0.2827,2.5447,0.2827,0.4327,0.1111,1.8122
6.7520,1.9439,0.2947,0.0670,0.8584,0.2513,0.1257,0.2513,0.2520,2.0000,2.8594
3.4871,8.5575,0.9496,0.4189,6.5210,0.3142,3.1416,0.3142,0.4642,0.1000,3.6756
17.3587,1.7964,0.5291,0.0377,0.6850,0.0942,0.2827,0.0942,0.2080,0.3333,5.8142
4.8687,15.7221,0.1824,0.4189,6.5210,0.3142,3.1416,0.3142,0.4642,0.1000,12.9711
4.6926,17.0377,0.2209,0.1005,1.2325,0.3770,0.1257,0.3770,0.2884,3.0000,13.6263
14.6641,11.9270,0.2068,0.1508,1.8046,0.5655,0.1257,0.5655,0.3302,4.5000,12.4614
6.2035,16.5346,0.8349,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,7.5927
11.1899,17.0143,0.1959,0.3351,2.3530,0.6283,0.5027,0.6283,0.4309,1.2500,15.7576
7.5281,17.5521,0.8044,0.4189,2.7323,0.6283,0.7854,0.6283,0.4642,0.8000,9.1760
15.2693,18.5360,0.3401,0.6786,5.6817,0.5655,2.5447,0.5655,0.5451,0.2222,17.3782
9.1559,4.1101,0.3651,0.1340,1.3889,0.2513,0.5027,0.2513,0.3175,0.5000,5.5861
13.3960,17.8857,0.9399,0.1005,1.2325,0.3770,0.1257,0.3770,0.2884,3.0000,13.6443
16.2873,3.5515,0.9867,0.2681,2.0106,0.5027,0.5027,0.5027,0.4000,1.0000,15.9215
3.9112,2.6053,0.1858,0.0377,0.8859,0.2827,0.0314,0.2827,0.2080,9.0000,2.8206
10.0278,12.5484,0.7267,0.2639,2.2094,0.6597,0.2827,0.6597,0.3979,2.3333,10.6821
10.1584,8.8435,0.3189,2.1447,8.0425,2.0106,2.0106,2.0106,0.8000,1.0000,9.2491
12.0871,12.9586,0.6104,2.7143,9.4338,2.2619,2.5447,2.2619,0.8653,0.8889,12.4219
10.8766,10.8708,0.2789,2.0525,7.9763,2.1991,1.5394,2.1991,0.7884,1.4286,10.8724
12.7451,0.2255,0.0562,0.1508,1.8046,0.5655,0.1257,0.5655,0.3302,4.5000,0.2978
3.8274,3.2524,0.1831,1.6755,8.0175,1.2566,3.1416,1.2566,0.7368,0.4000,3.3529
0.8504,14.3635,0.9336,2.3750,8.7097,1.9792,2.5447,1.9792,0.8277,0.7778,1.4766
5.7932,17.2890,0.5528,1.8473,7.3588,1.9792,1.5394,1.9792,0.7612,1.2857,10.2314
13.9700,17.3415,0.7812,0.0335,0.7890,0.2513,0.0314,0.2513,0.2000,8.0000,14.6687
2.7679,7.4514,0.5294,0.0419,0.9830,0.3142,0.0314,0.3142,0.2154,10.0000,4.6693
0.5135,0.7660,0.5327,0.2262,1.9314,0.5655,0.2827,0.5655,0.3780,2.0000,0.6241
15.7269,18.1862,0.1222,0.0419,0.9830,0.3142,0.0314,0.3142,0.2154,10.0000,17.8730
10.6229,0.0996,0.1338,0.0419,0.9830,0.3142,0.0314,0.3142,0.2154,10.0000,0.2892
2.2400,7.7351,0.7573,3.3510,10.9291,2.5133,3.1416,2.5133,0.9283,0.8000,3.3185
9.9288,14.2404,0.5897,0.0335,0.5027,0.1257,0.1257,0.1257,0.2000,1.0000,11.5881
8.0953,11.1486,0.6649,1.6085,6.7417,1.5080,2.0106,1.5080,0.7268,0.7500,9.0541
15.1109,12.1901,0.0914,1.0179,6.1648,0.8482,2.5447,0.8482,0.6240,0.3333,12.4394
15.6770,6.7412,0.5286,0.6283,3.5679,0.9425,0.7854,0.9425,0.5313,1.2000,10.6524
16.0995,2.5543,0.6980,2.3750,8.7097,1.9792,2.5447,1.9792,0.8277,0.7778,8.7466
18.1150,12.7096,0.8835,0.5236,3.1416,0.7854,0.7854,0.7854,0.5000,1.0000,17.4077
17.7768,0.2523,0.0635,0.0670,1.1444,0.1257,0.5027,0.1257,0.2520,0.2500,0.3300
2.7198,1.6972,0.6828,0.1005,1.2325,0.3770,0.1257,0.3770,0.2884,3.0000,2.3552
14.4338,18.6992,0.4958,0.7540,4.0306,0.9425,1.1310,0.9425,0.5646,0.8333,16.5001
11.9743,5.2188,0.1850,1.0263,5.0254,1.0996,1.5394,1.0996,0.6257,0.7143,6.1461
8.4285,18.0084,0.1177,0.2639,2.2094,0.6597,0.2827,0.6597,0.3979,2.3333,16.6642
19.8345,19.6339,0.5482,0.0042,0.1257,0.0314,0.0314,0.0314,0.1000,1.0000,19.7438
5.8988,12.5621,0.8640,0.1131,1.1310,0.2827,0.2827,0.2827,0.3000,1.0000,6.6631
16.4700,7.4464,0.5206,2.0525,7.9763,2.1991,1.5394,2.1991,0.7884,1.4286,11.3888
6.2801,7.7536,0.2936,0.8042,5.0312,0.7540,2.0106,0.7540,0.5769,0.3750,7.3002
12.1358,7.1910,0.0702,1.6965,7.3476,1.4137,2.5447,1.4137,0.7399,0.5556,7.4782
6.1988,3.6274,0.0993,2.7143,9.4338,2.2619,2.5447,2.2619,0.8653,0.8889,3.8379
15.8039,2.6683,0.8322,1.2315,5.5803,1.3195,1.5394,1.3195,0.6649,0.8571,11.2481
8.4981,15.4044,0.9881,3.7699,11.7375,2.8274,3.1416,2.8274,0.9655,0.9000,8.5678
0.2252,18.0674,0.6191,0.6702,4.1770,1.2566,0.5027,1.2566,0.5429,2.5000,5.2990
18.8899,11.9009,0.0059,1.6965,7.3476,1.4137,2.5447,1.4137,0.7399,0.5556,11.9356
9.7210,1.9995,0.3029,1.6420,6.7516,1.7593,1.5394,1.7593,0.7319,1.1429,3.2343
19.4929,3.3408,0.5687,0.8378,6.9101,0.6283,3.1416,0.6283,0.5848,0.2000,9.6643
7.6800,19.5029,0.8625,0.0042,0.1257,0.0314,0.0314,0.0314,0.1000,1.0000,9.0147
9.5836,11.7441,0.5006,0.7540,4.0306,0.9425,1.1310,0.9425,0.5646,0.8333,10.6284
12.2602,17.5838,0.1112,0.0168,0.4033,0.1257,0.0314,0.1257,0.1587,4.0000,16.9314
3.1292,7.7892,0.5551,0.1676,1.9968,0.6283,0.1257,0.6283,0.3420,5.0000,4.9288
15.4032,15.9720,0.3076,0.3393,2.7731,0.8482,0.2827,0.8482,0.4327,3.0000,15.7956
7.1358,15.9207,0.8675,0.3016,2.7399,0.3770,1.1310,0.3770,0.4160,0.3333,8.0892
16.0468,0.4000,0.3812,1.0723,5.5554,1.0053,2.0106,1.0053,0.6350,0.5000,1.1390
